Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
5861,178560,27,NP,A,4,10-Feb-2019,23:21:06,47.6613,-122.2167,Speed to avg loc 34 x median,401650000,-134,8,0,10-Feb-2019,23:19:26,47.6613,-122.2167,180,,,,,,,4,180,60,116,217,0,32,50,119,228,112,5,0,80,175,1,60,191,253,195,30,255,225,255,255,0,63,,,,,
5861,178560,27,NP,A,4,10-Feb-2019,23:21:06,47.6613,-122.2167,Speed to avg loc 34 x median,401650000,-134,8,0,10-Feb-2019,23:21:26,47.6613,-122.2167,180,,,,,,,4,180,15,117,89,0,34,51,103,211,192,5,0,80,116,117,64,0,3,199,128,128,15,0,0,127,192,,,,,
5861,178560,27,NP,A,4,10-Feb-2019,23:21:06,47.6613,-122.2167,Speed to avg loc 34 x median,401650000,-134,8,0,10-Feb-2019,23:22:26,47.6613,-122.2167,180,,,,,,,0,4,181,117,153,145,72,245,239,229,80,4,35,227,8,117,187,131,252,143,204,244,127,126,24,7,240,,,,,
5861,178560,27,P,A,5,10-Feb-2019,23:21:06,47.6610,-122.2170,Speed to avg loc 34 x median,401677519,-134,,0,10-Feb-2019,23:19:26,,,180,,,,,,,4,180,60,116,217,0,32,50,119,228,112,5,0,80,175,1,60,191,253,195,30,255,225,255,255,0,63,,,,,
5861,178560,27,P,A,5,10-Feb-2019,23:21:06,47.6610,-122.2170,Speed to avg loc 34 x median,401677519,-134,,0,10-Feb-2019,23:21:26,,,180,,,,,,,4,180,15,117,89,0,34,51,103,211,192,5,0,80,116,117,64,0,3,199,128,128,15,0,0,127,192,,,,,
5861,178560,27,P,A,5,10-Feb-2019,23:21:06,47.6610,-122.2170,Speed to avg loc 34 x median,401677519,-134,,0,10-Feb-2019,23:22:26,,,180,,,,,,,0,4,181,117,153,145,72,245,239,229,80,4,35,227,8,117,187,131,252,143,204,244,127,126,24,7,240,,,,,
5861,178560,27,NK,B,6,10-Feb-2019,23:56:26,47.6453,-122.2149,Speed to avg loc 34 x median,401650000,-133,8,0,10-Feb-2019,23:56:26,47.6453,-122.2149,,29738,69075,12802,46,,,6,4,149,126,25,75,96,50,183,229,64,5,0,80,116,117,64,0,2,128,15,0,0,127,192,0,0,,,,,
5861,178560,27,K,B,7,10-Feb-2019,23:56:26,47.6450,-122.2150,Speed to avg loc 34 x median,401677490,-133,,0,10-Feb-2019,23:56:26,,,,,,,,,,6,4,149,126,25,75,96,50,183,229,64,5,0,80,116,117,64,0,2,128,15,0,0,127,192,0,0,,,,,
5861,178560,27,SR,B,8,11-Feb-2019,00:41:56,47.6499,-122.1394,Speed to avg loc 34 x median,401650000,-133,6,0,11-Feb-2019,00:40:26,47.6499,-122.1394,180,10994,42292,2857,5,,,6,4,150,10,25,248,210,50,215,229,48,5,0,0,119,253,68,4,2,128,15,0,0,127,192,0,0,,,,,
5861,178560,27,SR,B,8,11-Feb-2019,00:41:56,47.6499,-122.1394,Speed to avg loc 34 x median,401650000,-133,6,0,11-Feb-2019,00:43:26,47.6499,-122.1394,180,10994,42292,2857,5,,,6,155,30,10,217,0,116,50,199,229,48,5,0,0,119,253,68,4,3,71,227,152,153,155,187,129,59,,,,,
5861,178560,27,R,B,9,11-Feb-2019,00:41:56,47.6500,-122.1390,Speed to avg loc 34 x median,401677509,-133,,0,11-Feb-2019,00:40:26,,,180,,,,,,,6,4,150,10,25,248,210,50,215,229,48,5,0,0,119,253,68,4,2,128,15,0,0,127,192,0,0,,,,,
5861,178560,27,R,B,9,11-Feb-2019,00:41:56,47.6500,-122.1390,Speed to avg loc 34 x median,401677509,-133,,0,11-Feb-2019,00:43:26,,,180,,,,,,,6,155,30,10,217,0,116,50,199,229,48,5,0,0,119,253,68,4,3,71,227,152,153,155,187,129,59,,,,,
5861,178560,27,NP,3,10,11-Feb-2019,00:54:26,47.6763,-122.1324,Speed to avg loc 34 x median,401677522,-122,56,0,11-Feb-2019,00:50:26,47.6763,-122.1324,720,219,429,112,83,,,6,4,150,12,153,226,181,50,199,229,48,5,0,0,119,253,84,4,2,128,15,8,0,127,192,0,0,,,,,
5861,178560,27,NP,3,10,11-Feb-2019,00:54:26,47.6763,-122.1324,Speed to avg loc 34 x median,401677522,-122,56,0,11-Feb-2019,00:51:26,47.6763,-122.1324,720,219,429,112,83,,,6,155,30,12,217,0,124,50,215,229,48,5,0,0,119,253,64,4,3,67,112,128,15,0,0,127,192,,,,,
