DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
178536,178536,Mk10,11:00:52 08-Jul-2022,,,,,,CRC 20091.36538,06:36:37 08-Jul-2022,Fast-GPS,116,231,185,208,102,73,92,92,221,142,203,222,107,73,22,34,135,199,229,162,177,202,141,118,104,72,24,28,54,80,9,
178536,178536,Mk10,22:01:59 08-Jul-2022,,,,,,CRC 52589.27622,03:10:00 09-Jul-2022,Fast-GPS,124,214,217,210,52,160,17,37,72,221,6,254,103,210,13,18,162,192,132,163,100,224,128,,,,,,,,,
178536,178536,Mk10,23:18:35 08-Jul-2022,,,,,,CRC 64024.2895,18:30:16 08-Jun-2022,Fast-GPS,127,161,137,145,37,228,30,217,45,1,175,135,76,181,126,173,39,48,97,148,189,231,191,167,43,31,231,212,38,163,24,
178536,178536,Mk10,23:18:50 08-Jul-2022,,,,,,CRC 58789.5536,02:00:00 08-Jul-2022,DiveDepth,62,90,89,208,33,128,65,148,0,0,0,,,,,,,,,,,,,,,,,,,,,
178536,178536,Mk10,00:21:53 09-Jul-2022,,,,,,CRC 2470.39646,13:10:15 08-Jul-2022,Fast-GPS,112,154,105,208,212,163,221,242,43,21,151,139,20,177,47,135,145,137,108,71,207,171,157,76,161,165,152,28,207,127,87,
178536,178536,Mk10,06:57:01 09-Jul-2022,,,,,,CRC 33050.64475,,DiveDepth,56,17,169,192,96,57,225,194,0,36,144,65,80,0,0,,,,,,,,,,,,,,,,,
178536,178536,Mk10,19:34:04 09-Jul-2022,,,,,,CRC 2470.40537,13:10:15 08-Jul-2022,Fast-GPS,112,154,105,208,212,163,221,242,43,21,151,139,20,177,47,135,145,137,238,26,166,243,163,217,135,173,206,153,160,137,221,
178536,178536,Mk10,19:47:25 09-Jul-2022,,,,,,CRC 20986.31451,09:54:28 08-Jul-2022,Fast-GPS,117,31,169,208,151,103,30,143,123,69,34,197,112,95,27,95,224,191,166,95,227,51,146,99,40,72,24,16,52,93,157,
178536,178536,Mk10,20:51:56 10-Jul-2022,,,,,,CRC 30187.32171,08:00:00 10-Jul-2022,DiveDepth,55,94,185,212,128,105,129,6,4,0,1,,,,,,,,,,,,,,,,,,,,,
178536,178536,Mk10,20:52:40 10-Jul-2022,,,,,,CRC 20452.59105,23:16:44 08-Jul-2022,Fast-GPS,116,254,73,209,117,11,30,165,124,143,158,188,51,229,144,143,248,105,87,32,71,67,206,53,104,72,24,28,38,92,40,
178536,178536,Mk10,20:52:55 10-Jul-2022,,,,,,CRC 55951.55391,00:00:00 10-Jul-2022,TAD,29,168,249,212,8,3,129,0,161,130,34,251,173,128,0,,,,,,,,,,,,,,,,,
178536,178536,Mk10,08:22:37 11-Jul-2022,,,,,,CRC 53468.36279,06:00:00 24-Jun-2022,TAD,29,13,201,176,99,94,165,61,73,78,5,190,66,64,78,,,,,,,,,,,,,,,,,
178536,178536,Mk10,20:35:12 11-Jul-2022,,,1,13.4482,144.6562,CRC 44312.41627,00:00:00 10-Jul-2022,Percent,106,209,137,212,4,187,151,203,201,180,99,236,74,134,17,,,,,,,,,,,,,,,,,
178536,178536,Mk10,00:42:26 12-Jul-2022,,,B,13.4529,144.6550,CRC 37053.62714,02:00:00 08-Jul-2022,Percent,105,11,217,208,43,0,127,255,128,119,0,127,0,0,0,7,0,0,0,,,,,,,,,,,,,
178536,178536,Mk10,11:18:13 14-Jul-2022,,,B,13.4399,144.6502,CRC 37053.57174,02:00:00 08-Jul-2022,Percent,105,11,217,208,43,0,127,255,128,119,0,0,0,5,0,4,163,219,239,,,,,,,,,,,,,
178536,178536,Mk10,08:55:41 15-Jul-2022,,,B,13.4485,144.6407,CRC 51784.36604,,TAT,252,164,137,218,34,10,79,244,153,187,250,169,160,210,27,62,163,201,70,60,139,219,97,16,236,130,159,91,160,135,146,
178536,178536,Mk10,12:40:47 16-Jul-2022,,,A,13.4441,144.6397,CRC 55222.4465,18:00:00 12-Jul-2022,TAT,45,123,105,217,32,146,113,,,,,,,,,,,,,,,,,,,,,,,,,
178536,178536,Mk10,19:22:56 16-Jul-2022,,,B,13.4435,144.6380,CRC 25743.48590,06:00:00 11-Jul-2022,DiveDepth,54,72,249,214,103,132,2,20,0,32,32,64,0,0,35,,,,,,,,,,,,,,,,,
178536,178536,Mk10,08:36:48 17-Jul-2022,,,B,13.4368,144.6276,CRC 64104.62381,00:00:00 16-Jul-2022,DiveDuration,79,166,137,224,2,31,155,103,44,0,0,,,,,,,,,,,,,,,,,,,,,
178536,178536,Mk10,09:08:50 17-Jul-2022,,,A,13.4442,144.6216,CRC 31333.58118,02:57:16 14-Jul-2022,Fast-GPS,119,166,89,220,39,148,22,114,32,184,71,249,59,107,12,44,204,212,192,232,72,24,28,54,158,32,0,,,,,
178536,178536,Mk10,10:53:25 17-Jul-2022,,,B,13.4437,144.6348,CRC 4381.14366,15:18:15 13-Jul-2022,Fast-GPS,113,17,217,218,245,35,216,20,150,186,139,113,65,36,51,240,211,95,191,174,197,22,148,145,155,203,121,129,252,128,32,
178536,178536,Mk10,08:38:55 18-Jul-2022,,,A,13.4591,144.6329,CRC 34315.58892,00:00:00 12-Jul-2022,TAT,40,96,185,216,0,187,119,128,128,0,0,,,,,,,,,,,,,,,,,,,,,
178536,178536,Mk10,08:59:54 18-Jul-2022,,,0,13.4495,144.6414,CRC 62283.10106,16:12:49 15-Jul-2022,Fast-GPS,127,52,185,223,4,204,92,9,20,172,9,43,187,182,62,140,81,87,237,116,5,187,56,16,40,72,24,28,54,180,34,
178536,178536,Mk10,23:22:15 18-Jul-2022,,,B,13.4531,144.6251,CRC 16476.27836,00:40:08 12-Jul-2022,Fast-GPS,116,5,201,216,6,130,28,36,57,93,125,89,10,53,170,176,171,221,33,79,225,240,108,174,40,72,24,28,54,130,22,
178536,178536,Mk10,08:24:41 19-Jul-2022,,,B,13.4434,144.6267,CRC 29585.37648,00:00:00 15-Jul-2022,DiveDuration,71,57,25,222,0,57,129,2,4,0,16,96,8,0,120,,,,,,,,,,,,,,,,,
178536,178536,Mk10,08:28:57 19-Jul-2022,,,B,13.4434,144.6267,CRC 46625.39987,08:28:57 19-Jul-2022,Fast-GPS,123,98,27,145,219,219,221,123,163,104,39,218,230,72,195,239,9,166,18,19,229,82,252,114,31,112,232,60,157,231,162,
178536,178536,Mk10,10:29:20 19-Jul-2022,,,0,13.4326,144.6146,CRC 9993.1726,00:00:00 09-Jul-2022,DDNTimeline,226,112,153,220,5,227,151,203,202,25,231,199,203,201,245,231,199,202,133,241,231,203,202,133,231,41,235,147,38,217,54,
178536,178536,Mk10,21:22:15 19-Jul-2022,,,0,13.4426,144.6259,CRC 44351.1826,00:00:00 13-Jul-2022,TAD,26,211,249,218,12,130,139,32,129,52,165,123,31,16,1,,,,,,,,,,,,,,,,,
178536,178536,Mk10,21:22:55 19-Jul-2022,,,0,13.4426,144.6259,CRC 62952.13785,08:44:25 15-Jul-2022,Fast-GPS,127,94,137,222,134,198,93,228,130,27,167,218,150,93,140,218,143,29,115,29,98,75,220,173,232,72,24,28,54,240,32,
178536,178536,Mk10,22:25:15 19-Jul-2022,,,B,13.4491,144.6421,CRC 6207.10223,,Percent,97,131,248,15,255,225,240,248,62,15,131,224,60,14,1,,,,,,,,,,,,,,,,,
178536,178536,Mk10,12:31:25 20-Jul-2022,,,B,13.4643,144.6622,CRC 26601.32759,08:33:06 13-Jul-2022,Fast-GPS,118,126,153,218,134,17,159,217,77,40,94,105,236,186,23,98,25,177,96,4,194,52,213,126,40,200,24,28,54,148,58,
178536,178536,Mk10,19:47:39 20-Jul-2022,,,B,13.4740,144.6443,CRC 39312.52371,00:23:03 20-Jul-2022,Fast-GPS,121,153,9,232,5,112,220,253,107,156,128,228,108,67,170,54,115,202,193,66,98,81,26,221,40,88,24,28,38,238,56,
178536,178536,Mk10,19:27:28 21-Jul-2022,,,3,13.4437,144.6449,CRC 5575.54774,15:10:24 16-Jul-2022,Fast-GPS,113,92,121,224,244,166,29,81,59,65,165,27,167,249,239,127,27,44,2,172,60,131,227,148,104,72,24,28,54,128,42,
178536,178536,Mk10,19:30:02 21-Jul-2022,,,3,13.4437,144.6449,CRC 14353.48882,00:00:00 16-Jul-2022,DDNTimeline,227,129,25,234,5,227,151,203,201,245,231,187,203,202,21,231,199,203,201,231,167,207,203,137,251,43,75,201,117,172,206,
178536,178536,Mk10,20:05:44 21-Jul-2022,,,B,13.4406,144.6437,CRC 46748.62190,09:44:55 16-Jul-2022,Fast-GPS,123,105,201,224,150,205,220,82,135,176,249,248,189,10,228,193,53,240,173,223,97,14,31,243,168,110,152,186,114,62,131,
178536,178536,Mk10,23:49:15 21-Jul-2022,,,B,13.4243,144.6382,CRC 29763.5210,,DiveDuration,71,68,59,230,192,121,129,10,0,0,0,,,,,,,,,,,,,,,,,,,,,
178536,178536,Mk10,08:33:51 22-Jul-2022,,,B,13.4408,144.6434,CRC 47280.41736,00:00:00 18-Jul-2022,DiveDuration,75,139,9,228,9,128,2,12,16,40,33,144,65,255,213,,,,,,,,,,,,,,,,,
178536,178536,Mk10,08:47:15 22-Jul-2022,,,B,13.4432,144.6368,CRC 64308.58084,00:00:00 19-Jul-2022,TAT,47,179,73,230,0,155,118,129,129,0,0,,,,,,,,,,,,,,,,,,,,,
178536,178536,Mk10,10:15:45 22-Jul-2022,,,B,13.4462,144.6436,CRC 2886.42426,10:14:39 22-Jul-2022,Status,4,1,236,163,167,11,70,50,23,212,127,85,16,156,87,120,4,248,114,108,76,144,176,204,0,0,1,,,,,
178536,178536,Mk10,19:10:23 22-Jul-2022,,,A,13.4392,144.6259,CRC 60430.19790,06:00:00 16-Jul-2022,DiveDuration,78,192,233,224,105,128,6,8,0,0,65,0,133,2,0,,,,,,,,,,,,,,,,,
178536,178536,Mk10,00:11:41 23-Jul-2022,,,B,13.4431,144.6223,CRC 62512.43092,00:00:00 13-Aug-2019,DiveDuration,79,67,14,26,4,172,87,67,149,51,130,59,189,186,130,,,,,,,,,,,,,,,,,
178536,178536,Mk10,01:43:59 23-Jul-2022,,,A,13.4461,144.6301,CRC 9370.34389,01:43:59 23-Jul-2022,Fast-GPS,114,73,164,17,140,181,178,30,36,208,208,101,6,107,188,94,70,45,16,198,54,218,78,235,165,63,22,232,160,123,89,
178536,178536,Mk10,20:43:58 23-Jul-2022,,,B,13.4396,144.6398,CRC 43023.62522,,DiveDepth,58,128,254,77,192,66,64,40,150,144,176,,,,,,,,,,,,,,,,,,,,,
