DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
171226,171226,Mk10,14:34:39 09-May-2017,,,A,47.6710,-122.1210,CRC 42306.15025,14:34:39 09-May-2017,Status,4,188,170,232,182,0,28,51,103,227,240,5,0,80,68,85,72,0,3,165,66,128,19,0,18,127,200,,,,,
171226,171226,Mk10,14:44:39 09-May-2017,,,3,47.6760,-122.1370,CRC 20203.36570,14:44:39 09-May-2017,Status,4,180,170,235,38,0,38,51,87,227,240,5,0,80,84,85,68,0,3,78,235,128,19,0,2,63,192,,,,,
171226,171226,Mk10,15:21:39 09-May-2017,,,3,47.6770,-122.1350,CRC 51856.26472,15:21:38 09-May-2017,Status,6,5,82,245,102,202,144,51,87,227,224,5,0,80,84,87,68,32,2,128,19,0,2,127,192,0,0,,,,,
171226,171226,Mk10,15:23:39 09-May-2017,,,3,47.6770,-122.1350,Likely MiniPAT,15:23:39 09-May-2017,Status,6,21,82,245,230,111,60,51,71,227,224,5,0,80,84,85,68,0,2,128,19,0,2,127,192,0,0,,,,,
171226,171226,Mk10,15:29:39 09-May-2017,,,3,47.6770,-122.1350,CRC 25581.39360,15:29:38 09-May-2017,Status,6,5,82,247,102,99,237,51,71,227,224,5,0,80,116,85,68,0,2,128,19,16,2,127,225,0,0,,,,,
171226,171226,Mk10,16:47:39 09-May-2017,,,B,47.6780,-122.1340,CRC 24661.45493,,DiveDuration,70,5,83,11,230,5,15,51,55,243,144,5,0,80,84,85,68,0,2,128,19,1,2,127,192,0,0,,,,,
171226,171226,Mk10,17:02:39 09-May-2017,,,A,47.6790,-122.1370,value: 5,17:02:39 09-May-2017,Status,6,44,203,16,166,0,176,51,55,227,208,5,0,80,84,85,68,0,3,132,229,128,19,0,2,127,192,,,,,
171226,171226,Mk10,17:41:39 09-May-2017,,,3,47.6780,-122.1380,CRC 63643.10389,01:40:54 13-May-2017,Status,6,5,90,26,54,248,155,51,67,110,143,254,127,247,137,255,84,0,2,128,23,0,2,127,196,14,16,,,,,
171226,171226,Mk10,19:19:39 09-May-2017,,,3,47.6780,-122.1360,CRC 61561.12390,19:19:38 09-May-2017,Status,6,5,83,52,230,240,121,51,71,227,192,5,0,80,84,85,68,0,2,128,19,128,2,127,192,0,0,,,,,
171226,171226,Mk10,01:59:54 11-May-2017,,,B,47.7000,-122.0910,Too short,,Percent,104,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171226,171226,Mk10,02:00:12 11-May-2017,,,B,47.7000,-122.0910,Too short,,Percent,105,126,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171226,171226,Mk10,08:16:51 19-May-2017,,,B,14.0680,147.5420,CRC 30675.54099,03:00:00 19-May-2017,TAT,39,125,53,102,48,158,0,128,0,30,117,128,0,2,14,,,,,,,,,,,,,,,,,
