DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
138958,138958,Mk10,03:10:09 22-May-2014,,,B,47.6780,-122.1390,CRC 35335.35367,03:10:08 22-May-2014,Status,2,1,108,50,136,138,7,,,,,,,,,,,,,,,,,,,,,,,,,
138958,138958,Mk10,05:37:09 22-May-2014,,,3,47.6780,-122.1340,CRC 53787.37435,05:37:08 22-May-2014,Status,2,1,108,89,72,210,27,,,,,,,,,,,,,,,,,,,,,,,,,
138958,138958,Mk10,06:28:09 22-May-2014,,,B,47.6770,-122.1330,CRC 44599.28238,06:28:08 23-May-2014,Status,2,1,110,103,8,174,55,,,,,,,,,,,,,,,,,,,,,,,,,
138958,138958,Mk10,04:49:47 22-Jul-2014,,,1,15.2800,145.8240,CRC 30276.28180,04:46:00 22-Jul-2014,Fast-GPS,119,100,73,236,70,224,25,107,196,166,204,210,28,210,194,202,141,174,207,129,110,221,201,66,4,192,32,,,,,
138958,138958,Mk10,04:51:17 22-Jul-2014,,,1,15.2800,145.8240,CRC 47306.50204,04:40:00 22-Jul-2014,Fast-GPS,123,140,169,236,70,128,25,120,193,6,149,140,49,230,230,249,180,29,178,79,187,85,137,2,7,0,0,,,,,
138958,138958,Mk10,05:43:47 22-Jul-2014,,,2,15.2850,145.8200,CRC 4834.7923,04:52:02 22-Jul-2014,Fast-GPS,113,46,41,236,71,64,164,234,84,108,182,94,164,68,148,123,172,236,152,173,217,114,197,229,13,91,115,69,80,41,48,
138958,138958,Mk10,10:48:09 23-Jul-2014,,,,,,CRC 33266.24289,12:12:36 22-Jul-2014,Fast-GPS,120,31,41,236,196,201,41,134,130,255,221,251,88,66,65,241,173,141,71,9,0,0,0,,,,,,,,,
138958,138958,Mk10,17:14:09 23-Jul-2014,,,,,,CRC 37800.65070,05:34:00 22-Jul-2014,Fast-GPS,121,58,137,236,86,32,32,250,251,224,142,33,113,196,3,83,7,113,132,208,17,58,106,198,44,7,163,48,74,43,97,
138958,138958,Mk10,00:11:10 24-Jul-2014,,,B,15.2800,145.8540,CRC 52283.16034,00:11:10 24-Jul-2014,Fast-GPS,124,195,177,193,143,79,206,230,31,240,122,60,46,164,150,68,237,97,207,111,225,155,119,190,254,127,255,,,,,
138958,138958,Mk10,19:38:58 24-Jul-2014,,,B,15.2860,145.8060,CRC 28605.31006,04:58:00 22-Jul-2014,Fast-GPS,118,251,217,236,71,160,25,114,15,65,26,197,29,53,69,230,15,131,201,159,75,77,159,247,86,211,24,,,,,
