Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
15861,178575,27,NK,1,4,11-Feb-2019,17:07:04,47.6939,-122.1637,Speed to avg loc 77 x median,401677327,-120,50,0,11-Feb-2019,17:00:41,47.6939,-122.1637,540,551,991,306,74,,,6,4,151,16,40,231,213,50,103,244,176,5,0,80,124,125,68,0,2,128,30,0,0,127,192,0,0,,,,,
15861,178575,27,NK,1,4,11-Feb-2019,17:07:04,47.6939,-122.1637,Speed to avg loc 77 x median,401677327,-120,50,0,11-Feb-2019,17:01:41,47.6939,-122.1637,540,551,991,306,74,,,6,179,107,16,104,0,46,50,104,4,192,5,0,80,124,125,64,0,3,2,10,128,30,0,0,127,192,,,,,
15861,178575,27,NK,1,4,11-Feb-2019,17:07:04,47.6939,-122.1637,Speed to avg loc 77 x median,401677327,-120,50,0,11-Feb-2019,17:02:41,47.6939,-122.1637,540,551,991,306,74,,,6,4,151,16,168,175,137,50,103,228,192,5,0,80,124,125,64,0,2,128,30,0,0,127,192,0,0,,,,,
15861,178575,27,NK,1,4,11-Feb-2019,17:07:04,47.6939,-122.1637,Speed to avg loc 77 x median,401677327,-120,50,0,11-Feb-2019,17:03:41,47.6939,-122.1637,540,551,991,306,74,,,6,179,91,16,232,0,48,50,87,244,176,5,0,80,124,125,68,0,3,237,123,128,30,0,0,127,192,,,,,
15861,178575,27,NK,1,4,11-Feb-2019,17:07:04,47.6939,-122.1637,Speed to avg loc 77 x median,401677327,-120,50,0,11-Feb-2019,17:04:41,47.6939,-122.1637,540,551,991,306,74,,,6,4,151,17,40,135,153,50,103,228,176,5,0,80,124,125,64,0,2,128,30,0,0,127,192,0,0,,,,,
15861,178575,27,NK,1,4,11-Feb-2019,17:07:04,47.6939,-122.1637,Speed to avg loc 77 x median,401677327,-120,50,0,11-Feb-2019,17:05:41,47.6939,-122.1637,540,551,991,306,74,,,6,179,83,17,104,0,50,50,119,244,176,5,0,80,124,125,64,0,3,65,89,128,30,0,0,127,192,,,,,
15861,178575,27,NK,1,4,11-Feb-2019,17:07:04,47.6939,-122.1637,Speed to avg loc 77 x median,401677327,-120,50,0,11-Feb-2019,17:06:41,47.6939,-122.1637,540,551,991,306,74,,,6,4,151,17,168,5,206,50,103,212,192,5,0,80,124,125,68,0,2,128,30,0,0,127,192,0,0,,,,,
15861,178575,27,NK,1,4,11-Feb-2019,17:07:04,47.6939,-122.1637,Speed to avg loc 77 x median,401677327,-120,50,0,11-Feb-2019,17:07:41,47.6939,-122.1637,540,551,991,306,74,,,6,171,75,17,232,0,52,50,103,244,176,5,0,80,124,125,64,0,3,221,51,128,30,0,0,127,192,,,,,
15861,178575,27,NK,1,4,11-Feb-2019,17:07:04,47.6939,-122.1637,Speed to avg loc 77 x median,401677327,-120,50,0,11-Feb-2019,17:08:41,47.6939,-122.1637,540,551,991,306,74,,,6,4,151,18,40,137,35,50,87,244,176,5,0,80,124,125,68,0,2,128,30,0,0,127,192,0,0,,,,,
15861,178575,27,NK,1,4,11-Feb-2019,17:07:04,47.6939,-122.1637,Speed to avg loc 77 x median,401677327,-120,50,0,11-Feb-2019,17:09:41,47.6939,-122.1637,540,551,991,306,74,,,6,171,69,18,104,0,54,50,87,244,176,5,0,80,124,125,64,0,3,127,135,128,30,0,0,127,192,,,,,
15861,178575,27,NN,1,5,11-Feb-2019,17:07:40,47.6856,-122.1598,Speed to avg loc 77 x median,401677314,-121,46,0,11-Feb-2019,17:06:41,47.6856,-122.1598,720,663,4352,100,100,,,6,4,151,17,168,5,206,50,103,212,192,5,0,80,124,125,68,0,2,128,30,0,0,127,192,0,0,,,,,
15861,178575,27,NN,1,5,11-Feb-2019,17:07:40,47.6856,-122.1598,Speed to avg loc 77 x median,401677314,-121,46,0,11-Feb-2019,17:07:41,47.6856,-122.1598,720,663,4352,100,100,,,6,171,75,17,232,0,52,50,103,244,176,5,0,80,124,125,64,0,3,221,51,128,30,0,0,127,192,,,,,
15861,178575,27,NN,1,5,11-Feb-2019,17:07:40,47.6856,-122.1598,Speed to avg loc 77 x median,401677314,-121,46,0,11-Feb-2019,17:08:41,47.6856,-122.1598,720,663,4352,100,100,,,6,4,151,18,40,137,35,50,87,244,176,5,0,80,124,125,68,0,2,128,30,0,0,127,192,0,0,,,,,
