Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
15861,178580,31,A1, ,1,28-Apr-2022,19:44:52,,,,401650000,-122,,0,28-Apr-2022,19:44:52,,,108,,,,,,,112,236,169,57,37,0,31,40,152,36,109,201,87,173,46,222,217,226,26,49,144,41,159,242,254,192,143,7,167,237,128,
15861,178580,31,A1, ,1,28-Apr-2022,19:44:52,,,,401650000,-122,,0,28-Apr-2022,19:46:40,,,108,,,,,,,127,18,153,57,22,16,31,60,110,56,39,220,62,139,54,0,13,13,192,40,196,233,61,251,1,245,15,26,138,55,232,
15861,178580,31,SR, ,2,28-Apr-2022,20:26:04,,,,401650000,-131,,0,28-Apr-2022,20:26:04,,,15,,,,,,,116,202,9,56,246,121,93,248,178,241,106,194,91,169,232,133,12,181,31,24,30,245,160,222,40,92,60,52,158,24,6,
15861,178580,31,SR, ,2,28-Apr-2022,20:26:04,,,,401650000,-131,,0,28-Apr-2022,20:26:19,,,15,,,,,,,112,249,137,56,245,32,30,151,87,139,136,247,30,240,196,84,61,144,19,150,151,117,45,27,56,24,33,176,47,16,70,
15861,178580,31,NK, ,3,28-Apr-2022,20:26:04,,,,401650000,-132,,0,28-Apr-2022,20:26:04,,,15,,,,,,,116,202,9,56,246,121,93,248,178,241,106,194,91,169,232,133,12,181,31,24,30,245,160,222,40,92,56,52,150,1,54,
15861,178580,31,NK, ,3,28-Apr-2022,20:26:04,,,,401650000,-132,,0,28-Apr-2022,20:26:19,,,15,,,,,,,112,249,137,56,245,32,30,151,87,139,136,247,30,240,196,84,61,144,19,145,128,233,217,126,175,241,208,243,222,205,49,
15861,178580,23,A1, ,4,28-Apr-2022,21:20:01,,,,401650000,-139,,0,28-Apr-2022,21:20:01,,,40,,,,,,,114,222,73,57,68,189,83,161,37,149,103,252,6,83,46,231,200,133,195,195,73,102,161,,,,,,,,,
15861,178580,31,A1, ,4,28-Apr-2022,21:20:01,,,,401650000,-139,,0,28-Apr-2022,21:20:41,,,40,,,,,,,120,208,217,57,54,212,220,6,54,95,42,19,161,61,51,137,146,253,74,152,196,74,196,47,232,92,60,52,150,102,16,
15861,178580,31,MC,B,5,28-Apr-2022,23:41:43,13.4566,144.6304,,401650000,-122,8,0,28-Apr-2022,23:41:44,13.4566,144.6304,,,,,,,,112,117,249,56,244,154,94,67,16,177,192,13,247,43,219,136,18,144,115,57,203,40,161,27,232,92,60,52,150,72,4,
15861,178580,31,NN,A,6,29-Apr-2022,00:27:48,13.4451,144.6155,,401650000,-125,8,0,29-Apr-2022,00:27:10,13.4451,144.6155,72,8285,30796,2228,128,,,115,221,73,56,244,64,94,155,216,10,22,201,248,27,26,79,241,140,5,241,65,176,68,79,40,92,60,52,150,70,0,
