Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
5947,166337,27,A, ,3,07-Oct-2016,18:08:37,,,,,,,0,07-Oct-2016,18:08:37,,,,,,,,,,4,2,143,34,36,159,200,48,0,0,0,5,0,80,244,245,64,0,2,128,20,128,3,127,192,0,0,,,,,
5947,166337,27,B, ,4,07-Oct-2016,18:55:37,,,,,,,0,07-Oct-2016,18:55:37,,,60,,,,,,,6,180,227,45,228,0,67,50,87,196,16,5,0,80,244,245,68,0,3,12,219,128,20,128,3,127,192,,,,,
5947,166337,27,B, ,4,07-Oct-2016,18:55:37,,,,,,,0,07-Oct-2016,18:56:37,,,60,,,,,,,6,2,143,46,36,114,203,50,87,212,16,5,0,80,244,245,64,0,2,128,20,128,3,127,192,0,0,,,,,
5947,166337,27,A,3,5,07-Oct-2016,19:43:06,47.6770,-122.1350,Speed to avg loc 39 x median,401677445,-125,,0,07-Oct-2016,19:41:37,,,300,,,,,,,6,172,239,58,100,0,113,50,87,196,16,6,208,80,244,245,68,0,3,134,207,128,20,128,3,127,192,,,,,
5947,166337,27,A,3,5,07-Oct-2016,19:43:06,47.6770,-122.1350,Speed to avg loc 39 x median,401677445,-125,,0,07-Oct-2016,19:42:37,,,300,,,,,,,6,2,143,58,164,12,157,50,87,196,16,6,208,80,244,245,68,0,2,128,20,128,3,127,192,0,0,,,,,
5947,166337,27,A,3,5,07-Oct-2016,19:43:06,47.6770,-122.1350,Speed to avg loc 39 x median,401677445,-125,,0,07-Oct-2016,19:43:37,,,300,,,,,,,6,172,239,58,228,0,115,50,87,212,16,6,208,80,244,245,64,0,3,247,149,128,20,128,3,127,192,,,,,
5947,166337,27,A,3,5,07-Oct-2016,19:43:06,47.6770,-122.1350,Speed to avg loc 39 x median,401677445,-125,,0,07-Oct-2016,19:44:37,,,300,,,,,,,6,2,143,59,36,60,108,50,71,196,16,6,208,80,244,245,68,0,2,128,20,128,3,127,192,0,0,,,,,
5947,166337,27,A,3,5,07-Oct-2016,19:43:06,47.6770,-122.1350,Speed to avg loc 39 x median,401677445,-125,,0,07-Oct-2016,19:45:37,,,300,,,,,,,6,172,237,59,100,0,117,50,87,196,16,6,208,80,244,245,68,0,3,37,124,128,20,128,3,127,192,,,,,
5947,166337,27,A,3,5,07-Oct-2016,19:43:06,47.6770,-122.1350,Speed to avg loc 39 x median,401677445,-125,,0,07-Oct-2016,19:46:37,,,300,,,,,,,6,2,143,59,164,90,4,50,71,196,16,6,208,80,244,245,68,0,2,128,20,128,3,127,192,0,0,,,,,
5947,166337,27,P,3,6,07-Oct-2016,21:36:06,47.6770,-122.1350,Speed to avg loc 39 x median,401677443,-126,,0,07-Oct-2016,21:34:37,,,420,,,,,,,6,2,143,88,164,236,90,50,71,212,16,6,208,80,244,245,64,0,2,128,20,128,3,127,192,0,0,,,,,
