DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
178565,178565,Mk10,17:00:22 11-Feb-2019,,,3,47.6771,-122.1216,CRC 43253.8746,17:00:22 11-Feb-2019,Status,6,13,151,16,21,71,172,178,103,245,144,5,0,64,120,121,68,0,2,128,15,0,0,127,192,0,0,,,,,
178565,178565,Mk10,17:20:22 11-Feb-2019,,,2,47.6782,-122.1486,CRC 13273.7073,17:20:21 11-Feb-2019,Status,6,4,151,21,21,51,217,50,87,245,144,5,0,80,120,121,64,0,2,128,15,0,2,127,64,0,0,,,,,
178565,178565,Mk10,17:23:22 11-Feb-2019,,,2,47.6782,-122.1486,CRC 30258.47059,17:23:22 11-Feb-2019,Status,6,163,55,21,213,0,69,50,103,245,144,5,0,80,120,121,64,0,3,118,50,128,7,0,0,127,192,,,,,
178565,178565,Mk10,18:22:22 11-Feb-2019,,,2,47.6764,-122.1326,CRC 38116.27420,18:22:21 11-Jun-2019,Status,6,5,151,37,149,148,228,50,87,245,160,5,0,80,120,121,68,0,2,128,15,0,0,127,192,0,0,,,,,
178565,178565,Mk10,18:51:22 11-Feb-2019,,,3,47.6740,-122.1344,CRC 9486.58451,18:51:22 11-Feb-2019,Status,6,163,117,44,213,0,157,50,87,245,144,5,34,64,120,121,72,0,3,37,14,128,95,128,0,119,192,,,,,
178565,178565,Mk10,19:36:22 11-Feb-2019,,,3,47.6800,-122.1366,CRC 59585.17341,19:36:21 11-Feb-2019,Status,6,4,151,57,21,232,193,50,87,245,160,9,0,80,120,121,64,0,2,136,15,8,2,127,192,0,0,,,,,
178565,178565,Mk10,20:01:22 11-Feb-2019,,,3,47.6811,-122.1377,CRC 39856.39994,20:01:22 11-Feb-2019,Status,6,163,141,64,85,0,99,50,7,245,160,5,0,80,120,121,72,0,3,155,176,128,15,0,0,127,192,,,,,
178565,178565,Mk10,20:06:22 11-Feb-2019,,,3,47.6811,-122.1377,CRC 64829.284,20:06:21 11-Feb-2018,Status,6,0,151,65,149,253,61,50,71,245,160,5,0,80,120,121,68,0,2,128,15,0,0,127,192,0,0,,,,,
178565,178565,Mk10,20:37:22 11-Feb-2019,,,2,47.6818,-122.1432,CRC 49547.51006,20:37:22 11-Feb-2019,Status,6,163,125,73,85,1,7,50,87,245,160,5,0,80,120,121,88,0,3,193,139,128,31,64,16,79,192,,,,,
178565,178565,Mk10,21:22:22 11-Feb-2019,,,1,47.6821,-122.1397,CRC 24648.31032,,DiveDuration,70,4,135,85,149,166,59,50,135,229,96,5,0,80,120,249,64,0,2,128,13,0,0,127,192,0,0,,,,,
