Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
5861,178576,27,NP,1,4,12-Feb-2019,22:49:11,47.6477,-122.1407,Speed to avg loc 23 x median,401677423,-131,60,0,12-Feb-2019,22:47:42,47.6477,-122.1407,600,628,5069,77,65,,,4,4,153,107,232,176,60,49,247,213,48,5,0,80,132,133,64,0,2,128,15,0,0,127,192,0,0,,,,,
5861,178576,27,NP,1,4,12-Feb-2019,22:49:11,47.6477,-122.1407,Speed to avg loc 23 x median,401677423,-131,60,0,12-Feb-2019,22:48:42,47.6477,-122.1407,600,628,5069,77,65,,,4,179,227,108,40,0,38,49,231,229,48,5,0,80,132,133,68,0,3,31,178,128,15,0,0,127,192,,,,,
5861,178576,27,NP,1,4,12-Feb-2019,22:49:11,47.6477,-122.1407,Speed to avg loc 23 x median,401677423,-131,60,0,12-Feb-2019,22:49:42,47.6477,-122.1407,600,628,5069,77,65,,,4,4,153,108,104,15,19,49,231,213,48,5,0,80,132,133,68,0,2,128,15,0,0,127,192,0,0,,,,,
5861,178576,27,NP,1,4,12-Feb-2019,22:49:11,47.6477,-122.1407,Speed to avg loc 23 x median,401677423,-131,60,0,12-Feb-2019,22:50:42,47.6477,-122.1407,600,628,5069,77,65,,,4,171,219,108,168,0,40,49,231,213,48,5,0,80,132,133,68,0,3,109,49,128,15,0,0,127,192,,,,,
5861,178576,27,NP,1,4,12-Feb-2019,22:49:11,47.6477,-122.1407,Speed to avg loc 23 x median,401677423,-131,60,0,12-Feb-2019,22:52:42,47.6477,-122.1407,600,628,5069,77,65,,,4,171,205,109,40,0,42,49,231,213,48,5,0,80,132,133,68,0,3,126,141,128,15,0,0,127,192,,,,,
5861,178576,27,NP,1,4,12-Feb-2019,22:49:11,47.6477,-122.1407,Speed to avg loc 23 x median,401677423,-131,60,0,12-Feb-2019,22:53:42,47.6477,-122.1407,600,628,5069,77,65,,,6,4,153,109,104,44,96,49,247,213,48,5,0,80,132,133,64,0,2,128,15,0,0,127,192,0,0,,,,,
5861,178576,27,NP,1,4,12-Feb-2019,22:49:11,47.6477,-122.1407,Speed to avg loc 23 x median,401677423,-131,60,0,12-Feb-2019,22:54:42,47.6477,-122.1407,600,628,5069,77,65,,,6,171,193,109,168,0,44,49,247,229,48,5,0,80,132,133,68,0,3,152,72,128,15,0,0,127,192,,,,,
5861,178576,27,NP,1,4,12-Feb-2019,22:49:11,47.6477,-122.1407,Speed to avg loc 23 x median,401677423,-131,60,0,12-Feb-2019,22:55:42,47.6477,-122.1407,600,628,5069,77,65,,,6,4,153,109,232,182,214,49,231,229,48,5,0,80,132,133,68,0,2,128,15,0,0,127,192,0,0,,,,,
5861,178576,27,NP,1,4,12-Feb-2019,22:49:11,47.6477,-122.1407,Speed to avg loc 23 x median,401677423,-131,60,0,12-Feb-2019,22:56:42,47.6477,-122.1407,600,628,5069,77,65,,,6,171,177,110,40,0,46,49,231,229,48,5,0,80,132,133,68,0,3,10,138,128,15,0,0,127,192,,,,,
5861,178576,27,NP,1,4,12-Feb-2019,22:49:11,47.6477,-122.1407,Speed to avg loc 23 x median,401677423,-131,60,0,12-Feb-2019,22:57:42,47.6477,-122.1407,600,628,5069,77,65,,,6,4,153,110,104,32,85,49,231,213,48,5,0,80,132,133,68,0,2,128,15,0,0,127,192,0,0,,,,,
5861,178576,27,NP,3,5,13-Feb-2019,00:31:11,47.6778,-122.1299,Speed to avg loc 23 x median,401677378,-118,58,0,13-Feb-2019,00:26:42,47.6778,-122.1299,780,128,387,42,86,,,6,163,118,6,168,0,136,49,247,229,64,5,0,0,127,253,72,4,3,207,220,128,14,0,0,127,192,,,,,
5861,178576,27,NP,3,5,13-Feb-2019,00:31:11,47.6778,-122.1299,Speed to avg loc 23 x median,401677378,-118,58,0,13-Feb-2019,00:27:42,47.6778,-122.1299,780,128,387,42,86,,,6,4,154,6,232,128,112,49,231,229,64,5,0,0,127,253,72,4,2,128,15,0,0,127,192,0,0,,,,,
5861,178576,27,NP,3,5,13-Feb-2019,00:31:11,47.6778,-122.1299,Speed to avg loc 23 x median,401677378,-118,58,0,13-Feb-2019,00:28:42,47.6778,-122.1299,780,128,387,42,86,,,6,163,118,7,40,0,138,49,247,229,64,5,0,0,127,253,72,4,3,222,202,128,15,0,0,127,192,,,,,
5861,178576,27,NP,3,5,13-Feb-2019,00:31:11,47.6778,-122.1299,Speed to avg loc 23 x median,401677378,-118,58,0,13-Feb-2019,00:29:42,47.6778,-122.1299,780,128,387,42,86,,,6,4,154,7,104,176,129,49,247,229,64,5,0,0,127,253,72,4,2,128,15,0,0,127,192,0,0,,,,,
5861,178576,27,NP,3,5,13-Feb-2019,00:31:11,47.6778,-122.1299,Speed to avg loc 23 x median,401677378,-118,58,0,13-Feb-2019,00:30:42,47.6778,-122.1299,780,128,387,42,86,,,6,163,120,7,168,0,140,49,231,229,64,5,0,0,127,253,68,4,3,144,107,128,15,0,0,127,192,,,,,
5861,178576,27,NP,3,5,13-Feb-2019,00:31:11,47.6778,-122.1299,Speed to avg loc 23 x median,401677378,-118,58,0,13-Feb-2019,00:31:42,47.6778,-122.1299,780,128,387,42,86,,,6,4,154,7,232,21,45,49,231,229,64,5,0,0,127,253,72,4,2,128,15,0,0,127,192,0,0,,,,,
5861,178576,27,NP,3,5,13-Feb-2019,00:31:11,47.6778,-122.1299,Speed to avg loc 23 x median,401677378,-118,58,0,13-Feb-2019,00:32:42,47.6778,-122.1299,780,128,387,42,86,,,6,163,120,8,40,0,142,49,231,213,64,5,0,0,127,253,72,4,3,139,97,128,15,0,0,127,192,,,,,
5861,178576,27,NP,3,5,13-Feb-2019,00:31:11,47.6778,-122.1299,Speed to avg loc 23 x median,401677378,-118,58,0,13-Feb-2019,00:33:42,47.6778,-122.1299,780,128,387,42,86,,,6,4,154,8,104,32,207,49,247,229,64,5,0,0,127,253,68,4,2,128,15,0,0,127,192,0,0,,,,,
5861,178576,27,NP,3,5,13-Feb-2019,00:31:11,47.6778,-122.1299,Speed to avg loc 23 x median,401677378,-118,58,0,13-Feb-2019,00:34:42,47.6778,-122.1299,780,128,387,42,86,,,6,163,120,8,168,0,144,49,247,229,64,5,0,0,127,253,72,4,3,158,63,128,15,0,0,127,192,,,,,
5861,178576,27,NP,3,5,13-Feb-2019,00:31:11,47.6778,-122.1299,Speed to avg loc 23 x median,401677378,-118,58,0,13-Feb-2019,00:35:42,47.6778,-122.1299,780,128,387,42,86,,,6,4,154,8,232,22,152,49,247,229,64,5,0,0,127,253,72,4,2,128,15,0,0,127,192,0,0,,,,,
5861,178576,27,NP,3,5,13-Feb-2019,00:31:11,47.6778,-122.1299,Speed to avg loc 23 x median,401677378,-118,58,0,13-Feb-2019,00:36:42,47.6778,-122.1299,780,128,387,42,86,,,6,163,118,9,40,0,146,49,231,229,64,5,0,0,127,253,72,4,3,145,185,128,15,0,0,127,192,,,,,
5861,178576,27,NP,3,5,13-Feb-2019,00:31:11,47.6778,-122.1299,Speed to avg loc 23 x median,401677378,-118,58,0,13-Feb-2019,00:37:42,47.6778,-122.1299,780,128,387,42,86,,,6,4,154,9,104,229,173,49,247,229,64,5,0,0,127,253,72,4,2,128,15,0,0,127,192,0,0,,,,,
5861,178576,27,NP,3,5,13-Feb-2019,00:31:11,47.6778,-122.1299,Speed to avg loc 23 x median,401677378,-118,58,0,13-Feb-2019,00:38:42,47.6778,-122.1299,780,128,387,42,86,,,6,163,118,9,168,0,148,49,231,229,64,5,0,0,127,253,72,4,3,145,183,128,15,0,0,127,192,,,,,
5861,178576,27,NP,3,5,13-Feb-2019,00:31:11,47.6778,-122.1299,Speed to avg loc 23 x median,401677378,-118,58,0,13-Feb-2019,00:39:42,47.6778,-122.1299,780,128,387,42,86,,,6,4,154,9,232,79,14,49,231,213,64,5,0,0,127,253,72,4,2,128,15,0,0,127,192,0,0,,,,,
5861,178576,27,NK,3,6,13-Feb-2019,00:49:11,47.6800,-122.1311,Speed to avg loc 23 x median,401677378,-132,56,0,13-Feb-2019,00:41:42,47.6800,-122.1311,540,145,214,97,106,,,6,4,154,10,104,217,141,49,231,229,64,5,0,0,127,253,72,4,2,128,15,0,0,127,192,0,0,,,,,
5861,178576,27,NK,3,6,13-Feb-2019,00:49:11,47.6800,-122.1311,Speed to avg loc 23 x median,401677378,-132,56,0,13-Feb-2019,00:42:42,47.6800,-122.1311,540,145,214,97,106,,,6,163,116,10,168,0,152,49,231,229,64,5,0,0,127,253,68,4,3,64,11,128,15,0,0,127,192,,,,,
5861,178576,27,NK,3,6,13-Feb-2019,00:49:11,47.6800,-122.1311,Speed to avg loc 23 x median,401677378,-132,56,0,13-Feb-2019,00:43:42,47.6800,-122.1311,540,145,214,97,106,,,6,4,154,10,232,124,33,49,247,229,64,5,0,0,127,253,72,4,2,128,15,0,0,127,192,0,0,,,,,
5861,178576,27,NK,3,6,13-Feb-2019,00:49:11,47.6800,-122.1311,Speed to avg loc 23 x median,401677378,-132,56,0,13-Feb-2019,00:44:42,47.6800,-122.1311,540,145,214,97,106,,,6,163,116,11,40,0,154,49,247,213,64,5,0,0,127,253,72,4,3,205,233,128,15,0,0,127,192,,,,,
5861,178576,27,NK,3,6,13-Feb-2019,00:49:11,47.6800,-122.1311,Speed to avg loc 23 x median,401677378,-132,56,0,13-Feb-2019,00:45:42,47.6800,-122.1311,540,145,214,97,106,,,6,4,154,11,104,76,208,49,231,229,64,5,0,0,127,253,72,4,2,128,15,0,0,127,192,0,0,,,,,
5861,178576,27,NK,3,6,13-Feb-2019,00:49:11,47.6800,-122.1311,Speed to avg loc 23 x median,401677378,-132,56,0,13-Feb-2019,00:46:42,47.6800,-122.1311,540,145,214,97,106,,,6,163,114,11,168,0,156,49,231,213,64,5,0,0,127,253,72,4,3,153,221,128,15,0,0,127,192,,,,,
5861,178576,27,NK,3,6,13-Feb-2019,00:49:11,47.6800,-122.1311,Speed to avg loc 23 x median,401677378,-132,56,0,13-Feb-2019,00:47:42,47.6800,-122.1311,540,145,214,97,106,,,6,4,154,11,232,37,183,49,231,213,64,5,0,0,127,253,72,4,2,128,15,0,0,127,192,0,0,,,,,
5861,178576,27,NK,3,6,13-Feb-2019,00:49:11,47.6800,-122.1311,Speed to avg loc 23 x median,401677378,-132,56,0,13-Feb-2019,00:48:42,47.6800,-122.1311,540,145,214,97,106,,,6,163,112,12,40,0,158,49,231,229,64,5,0,0,127,253,72,4,3,138,164,128,15,0,0,127,192,,,,,
5861,178576,27,NK,3,6,13-Feb-2019,00:49:11,47.6800,-122.1311,Speed to avg loc 23 x median,401677378,-132,56,0,13-Feb-2019,00:49:42,47.6800,-122.1311,540,145,214,97,106,,,6,4,154,12,104,109,6,49,215,213,64,5,0,0,127,253,72,4,2,128,15,0,0,127,192,0,0,,,,,
5861,178576,27,NK,3,6,13-Feb-2019,00:49:11,47.6800,-122.1311,Speed to avg loc 23 x median,401677378,-132,56,0,13-Feb-2019,00:50:42,47.6800,-122.1311,540,145,214,97,106,,,6,163,114,12,168,0,160,49,247,213,64,5,0,0,127,253,68,4,3,31,73,128,15,0,0,127,192,,,,,
