Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
5861,149131,7,A,B,2,03-May-2015,18:28:13,47.6780,-122.1360,,401677451,-128,,0,03-May-2015,18:28:14,,,,,,,,,,0,5,71,39,13,45,52,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,B,2,3,03-May-2015,19:18:13,47.6790,-122.1360,,401677451,-122,,0,03-May-2015,19:16:14,,,240,,,,,,,2,5,71,52,13,105,19,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,B,2,3,03-May-2015,19:18:13,47.6790,-122.1360,,401677451,-122,,0,03-May-2015,19:17:14,,,240,,,,,,,2,5,71,52,77,189,18,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,B,2,3,03-May-2015,19:18:13,47.6790,-122.1360,,401677451,-122,,0,03-May-2015,19:18:14,,,240,,,,,,,2,172,227,52,141,0,77,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,B,2,3,03-May-2015,19:18:13,47.6790,-122.1360,,401677451,-122,,0,03-May-2015,19:19:14,,,240,,,,,,,2,4,71,52,205,85,19,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,3,B,2,3,03-May-2015,19:18:13,47.6790,-122.1360,,401677451,-122,,0,03-May-2015,19:20:14,,,240,,,,,,,2,5,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,P,2,4,03-May-2015,19:35:13,47.6780,-122.1350,,401677450,-125,,0,03-May-2015,19:33:14,,,300,,,,,,,2,5,71,56,77,237,17,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,P,2,4,03-May-2015,19:35:13,47.6780,-122.1350,,401677450,-125,,0,03-May-2015,19:34:14,,,300,,,,,,,2,172,231,56,141,0,93,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,P,2,4,03-May-2015,19:35:13,47.6780,-122.1350,,401677450,-125,,0,03-May-2015,19:35:14,,,300,,,,,,,2,5,71,56,205,5,16,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,P,2,4,03-May-2015,19:35:13,47.6780,-122.1350,,401677450,-125,,0,03-May-2015,19:36:14,,,300,,,,,,,2,5,71,57,13,197,17,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,P,2,4,03-May-2015,19:35:13,47.6780,-122.1350,,401677450,-125,,0,03-May-2015,19:37:14,,,300,,,,,,,2,5,71,57,77,17,16,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,P,2,4,03-May-2015,19:35:13,47.6780,-122.1350,,401677450,-125,,0,03-May-2015,19:38:14,,,300,,,,,,,2,172,233,57,141,0,97,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,A,2,5,03-May-2015,20:04:43,47.6780,-122.1350,,401677449,-122,,0,03-May-2015,20:02:14,,,300,,,,,,,2,172,237,64,141,0,121,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,A,2,5,03-May-2015,20:04:43,47.6780,-122.1350,,401677449,-122,,0,03-May-2015,20:03:14,,,300,,,,,,,2,5,71,64,205,165,8,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,A,2,5,03-May-2015,20:04:43,47.6780,-122.1350,,401677449,-122,,0,03-May-2015,20:04:14,,,300,,,,,,,2,5,71,65,13,101,9,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,A,2,5,03-May-2015,20:04:43,47.6780,-122.1350,,401677449,-122,,0,03-May-2015,20:05:14,,,300,,,,,,,2,5,71,65,77,177,8,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,A,2,5,03-May-2015,20:04:43,47.6780,-122.1350,,401677449,-122,,0,03-May-2015,20:06:14,,,300,,,,,,,2,164,239,65,141,0,125,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,A,2,5,03-May-2015,20:04:43,47.6780,-122.1350,,401677449,-122,,0,03-May-2015,20:07:14,,,300,,,,,,,2,5,71,65,205,89,9,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,P,3,6,03-May-2015,21:17:37,47.6770,-122.1370,,401677446,-115,,0,03-May-2015,21:12:14,,,600,,,,,,,2,5,71,83,13,29,12,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,P,3,6,03-May-2015,21:17:37,47.6770,-122.1370,,401677446,-115,,0,03-May-2015,21:14:14,,,600,,,,,,,2,164,255,83,141,0,193,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,P,3,6,03-May-2015,21:17:37,47.6770,-122.1370,,401677446,-115,,0,03-May-2015,21:15:14,,,600,,,,,,,2,5,71,83,205,33,12,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,P,3,6,03-May-2015,21:17:37,47.6770,-122.1370,,401677446,-115,,0,03-May-2015,21:16:14,,,600,,,,,,,2,5,71,84,13,105,13,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,P,3,6,03-May-2015,21:17:37,47.6770,-122.1370,,401677446,-115,,0,03-May-2015,21:17:14,,,600,,,,,,,2,5,71,84,77,189,12,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,P,3,6,03-May-2015,21:17:37,47.6770,-122.1370,,401677446,-115,,0,03-May-2015,21:18:14,,,600,,,,,,,2,164,255,84,141,0,197,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,P,3,6,03-May-2015,21:17:37,47.6770,-122.1370,,401677446,-115,,0,03-May-2015,21:19:14,,,600,,,,,,,2,5,71,84,205,85,13,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,P,3,6,03-May-2015,21:17:37,47.6770,-122.1370,,401677446,-115,,0,03-May-2015,21:20:14,,,600,,,,,,,2,5,71,85,13,149,12,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,P,3,6,03-May-2015,21:17:37,47.6770,-122.1370,,401677446,-115,,0,03-May-2015,21:21:14,,,600,,,,,,,2,5,71,85,77,65,13,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,P,3,6,03-May-2015,21:17:37,47.6770,-122.1370,,401677446,-115,,0,03-May-2015,21:22:14,,,600,,,,,,,2,164,255,85,133,0,201,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,N,3,7,03-May-2015,22:23:37,47.6770,-122.1350,,401677443,-125,,0,03-May-2015,22:21:14,,,480,,,,,,,2,5,71,101,77,65,2,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,N,3,7,03-May-2015,22:23:37,47.6770,-122.1350,,401677443,-125,,0,03-May-2015,22:22:14,,,480,,,,,,,2,157,9,101,141,1,5,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,N,3,7,03-May-2015,22:23:37,47.6770,-122.1350,,401677443,-125,,0,03-May-2015,22:23:14,,,480,,,,,,,34,5,71,101,205,169,3,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,N,3,7,03-May-2015,22:23:37,47.6770,-122.1350,,401677443,-125,,0,03-May-2015,22:25:14,,,480,,,,,,,2,5,71,102,77,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,7,N,3,7,03-May-2015,22:23:37,47.6770,-122.1350,,401677443,-125,,0,03-May-2015,22:26:14,,,480,,,,,,,2,165,11,102,141,1,9,,,,,,,,,,,,,,,,,,,,,,,,,
5861,149131,19,N,3,7,03-May-2015,22:23:37,47.6770,-122.1350,,401677443,-125,,0,03-May-2015,22:27:14,,,480,,,,,,,6,5,71,102,205,89,102,50,103,163,160,5,0,80,84,85,68,0,0,,,,,,,,,,,,,
