Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
5861,176771,27,NP,3,4,06-Aug-2018,22:41:46,47.6785,-122.1280,Speed to avg loc 27 x median,401677279,-118,50,0,06-Aug-2018,22:40:17,47.6785,-122.1280,600,144,183,113,82,,,6,2,13,106,16,149,231,50,71,212,16,5,160,80,148,149,80,0,2,128,16,128,1,127,192,0,10,,,,,
5861,176771,27,NP,3,4,06-Aug-2018,22:41:46,47.6785,-122.1280,Speed to avg loc 27 x median,401677279,-118,50,0,06-Aug-2018,22:41:17,47.6785,-122.1280,600,144,183,113,82,,,6,190,75,106,80,0,68,50,71,180,16,5,160,80,148,149,80,0,3,124,253,128,16,128,1,127,192,,,,,
5861,176771,27,NP,3,4,06-Aug-2018,22:41:46,47.6785,-122.1280,Speed to avg loc 27 x median,401677279,-118,50,0,06-Aug-2018,22:42:17,47.6785,-122.1280,600,144,183,113,82,,,6,2,13,106,144,6,158,50,71,196,16,5,160,80,148,149,84,0,2,128,16,128,1,127,192,0,0,,,,,
5861,176771,27,NP,3,4,06-Aug-2018,22:41:46,47.6785,-122.1280,Speed to avg loc 27 x median,401677279,-118,50,0,06-Aug-2018,22:43:17,47.6785,-122.1280,600,144,183,113,82,,,6,190,59,106,208,0,70,50,71,212,16,5,160,80,148,149,80,0,3,204,1,128,16,128,1,127,192,,,,,
5861,176771,27,NP,3,4,06-Aug-2018,22:41:46,47.6785,-122.1280,Speed to avg loc 27 x median,401677279,-118,50,0,06-Aug-2018,22:44:17,47.6785,-122.1280,600,144,183,113,82,,,6,2,13,107,16,30,164,50,71,180,16,5,160,80,148,149,80,0,2,128,16,128,1,127,192,0,0,,,,,
5861,176771,27,NP,3,4,06-Aug-2018,22:41:46,47.6785,-122.1280,Speed to avg loc 27 x median,401677279,-118,50,0,06-Aug-2018,22:45:17,47.6785,-122.1280,600,144,183,113,82,,,6,190,129,107,80,0,72,50,71,212,16,5,160,80,148,149,80,0,3,252,138,128,16,128,1,127,192,,,,,
5861,176771,27,NP,3,4,06-Aug-2018,22:41:46,47.6785,-122.1280,Speed to avg loc 27 x median,401677279,-118,50,0,06-Aug-2018,22:46:17,47.6785,-122.1280,600,144,183,113,82,,,6,2,13,107,144,246,185,50,71,212,16,5,160,80,148,149,76,0,2,128,16,128,1,127,192,0,0,,,,,
5861,176771,27,NP,3,4,06-Aug-2018,22:41:46,47.6785,-122.1280,Speed to avg loc 27 x median,401677279,-118,50,0,06-Aug-2018,22:47:17,47.6785,-122.1280,600,144,183,113,82,,,6,190,143,107,208,0,74,50,71,212,16,5,160,80,148,149,76,0,3,53,254,128,16,128,1,127,192,,,,,
5861,176771,27,NP,3,4,06-Aug-2018,22:41:46,47.6785,-122.1280,Speed to avg loc 27 x median,401677279,-118,50,0,06-Aug-2018,22:48:17,47.6785,-122.1280,600,144,183,113,82,,,6,2,13,108,16,164,89,50,71,180,16,5,160,80,148,149,76,0,2,128,16,128,1,127,192,0,0,,,,,
5861,176771,27,NP,3,4,06-Aug-2018,22:41:46,47.6785,-122.1280,Speed to avg loc 27 x median,401677279,-118,50,0,06-Aug-2018,22:49:17,47.6785,-122.1280,600,144,183,113,82,,,6,190,73,108,80,0,76,50,71,212,16,5,160,80,148,149,80,0,3,39,10,128,16,128,1,127,192,,,,,
