DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
166345,166345,Mk10,19:55:13 07-Oct-2016,,,2,47.6780,-122.1350,CRC 25528.42842,19:55:13 07-Oct-2016,Status,6,172,231,45,204,0,129,51,8,3,80,7,0,81,1,1,68,0,3,99,184,197,198,25,133,113,198,,,,,
166345,166345,Mk10,23:23:13 07-Oct-2016,,,2,47.6770,-122.1410,CRC 29715.45378,23:23:13 07-Oct-2016,Status,6,180,233,117,204,1,81,51,7,243,80,7,0,81,1,1,68,1,3,116,19,128,22,0,5,255,192,,,,,
166345,166345,Mk10,00:06:13 08-Oct-2016,,,3,47.6780,-122.1350,CRC 15571.64762,00:06:12 08-Oct-2016,Status,6,2,144,1,140,60,211,51,8,3,80,7,0,1,3,253,60,4,2,128,22,0,5,127,192,0,0,,,,,
166345,166345,Mk10,01:29:43 13-Oct-2016,,,,,,Too short,,Percent,105,45,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166345,166345,Mk10,04:11:41 26-Oct-2016,,,B,14.9420,145.5540,CRC 17039.47471,03:03:00 26-Oct-2016,Fast-GPS,116,40,242,180,52,48,26,33,95,43,220,50,112,46,82,237,228,72,90,77,194,89,136,67,8,192,0,,,,,
166345,166345,Mk10,04:16:11 26-Oct-2016,,,B,14.9420,145.5540,CRC 17039.33326,03:03:00 26-Oct-2016,Fast-GPS,116,40,242,180,52,48,26,33,95,47,220,50,112,46,82,237,228,74,90,77,194,89,136,67,10,192,0,,,,,
166345,166345,Mk10,05:46:52 26-Oct-2016,,,B,14.9410,145.5540,CRC 17039.3366,03:03:00 26-Oct-2016,Fast-GPS,116,40,242,180,52,48,26,161,223,47,220,50,112,46,90,237,100,74,90,69,194,96,231,234,152,226,57,,,,,
166345,166345,Mk10,07:35:13 26-Oct-2016,,,B,14.9460,145.5640,CRC 17039.34157,03:03:33 26-Oct-2016,Fast-GPS,116,40,242,180,52,56,88,53,90,194,75,4,225,128,186,184,253,33,220,139,124,162,57,193,115,74,30,,,,,
166345,166345,Mk10,09:51:24 26-Oct-2016,,,B,14.9350,145.5890,CRC 31717.7143,03:00:00 26-Oct-2016,TAT,39,190,82,180,48,157,67,208,208,28,128,,,,,,,,,,,,,,,,,,,,,
166345,166345,Mk10,00:17:11 27-Oct-2016,,,B,14.9290,145.6250,CRC 53063.39096,21:23:10 26-Oct-2016,Fast-GPS,124,244,114,181,93,114,164,255,44,145,12,197,102,218,45,245,255,202,167,134,193,42,13,35,131,149,167,74,117,16,144,
166345,166345,Mk10,20:22:13 27-Oct-2016,,,B,14.9200,145.6270,CRC 20171.60826,06:00:00 26-Oct-2016,DiveDepth,52,236,178,180,96,53,131,4,1,0,132,,,,,,,,,,,,,,,,,,,,,
166345,166345,Mk10,00:42:02 28-Oct-2016,,,B,14.9250,145.6560,CRC 19812.36219,12:00:00 26-Oct-2016,TAD,20,214,66,180,196,128,132,3,127,128,0,,,,,,,,,,,,,,,,,,,,,
166345,166345,Mk10,05:29:01 28-Oct-2016,,,B,14.9250,145.6350,CRC 10285.12321,01:23:00 28-Oct-2016,Fast-GPS,114,130,210,184,21,112,31,137,51,227,116,62,255,68,230,104,80,106,227,19,58,28,193,104,24,160,92,52,0,16,32,
166345,166345,Mk10,08:24:11 28-Oct-2016,,,B,14.9090,145.6460,CRC 5735.54870,06:00:00 26-Oct-2016,TAT,33,102,114,180,96,156,115,3,2,64,0,,,,,,,,,,,,,,,,,,,,,
166345,166345,Mk10,23:35:54 28-Oct-2016,,,B,14.9350,145.6410,Too short,,TAD,21,188,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166345,166345,Mk10,08:20:33 29-Oct-2016,,,B,14.9310,145.6110,CRC 6770.56011,10:50:00 27-Oct-2016,Fast-GPS,113,167,34,182,167,32,22,141,139,25,65,135,51,122,40,168,185,66,182,28,119,121,145,,,,,,,,,
166345,166345,Mk10,11:26:41 29-Oct-2016,,,B,14.9230,145.6170,CRC 4113.56528,16:00:00 27-Oct-2016,TAT,33,1,18,183,0,138,0,248,0,0,0,,,,,,,,,,,,,,,,,,,,,
166345,166345,Mk10,09:14:31 30-Oct-2016,,,B,14.9290,145.6190,CRC 64090.37639,09:14:30 30-Oct-2016,Status,0,2,188,147,158,250,90,50,87,244,36,5,160,116,107,253,72,0,66,128,45,0,20,222,64,0,0,,,,,
166345,166345,Mk10,17:47:18 30-Oct-2016,,,B,14.9260,145.6210,CRC 61525.28483,,DiveDepth,63,5,82,167,134,229,153,180,2,7,206,,,,,,,,,,,,,,,,,,,,,
166345,166345,Mk10,19:58:13 31-Oct-2016,,,B,14.9260,145.6250,CRC 53594.29274,06:00:00 31-Oct-2016,DiveDepth,61,21,162,190,96,55,133,4,8,34,4,,,,,,,,,,,,,,,,,,,,,
166345,166345,Mk10,21:09:46 01-Nov-2016,,,B,14.9310,145.6500,CRC 44203.50688,01:09:00 30-Oct-2016,Fast-GPS,122,202,178,188,20,144,39,146,9,239,248,128,97,30,32,13,69,35,172,39,53,29,21,146,188,237,31,187,229,144,188,
166345,166345,Mk10,11:44:05 02-Nov-2016,,,B,14.9230,145.6390,CRC 2273.17598,03:39:05 27-Oct-2016,Fast-GPS,112,142,18,182,54,113,83,52,194,202,136,44,97,131,68,201,246,70,205,76,74,28,26,,,,,,,,,
166345,166345,Mk10,21:13:49 02-Nov-2016,,,B,14.9230,145.6380,CRC 7923.58090,12:00:00 02-Nov-2016,TAT,33,239,50,196,192,218,229,61,202,127,245,,,,,,,,,,,,,,,,,,,,,
166345,166345,Mk10,04:15:41 03-Nov-2016,,,B,14.9370,145.6460,CRC 2357.52124,14:00:00 30-Oct-2016,DiveDuration,64,147,82,188,235,128,2,0,0,0,0,3,2,12,4,,,,,,,,,,,,,,,,,
166345,166345,Mk10,07:18:50 03-Nov-2016,,,B,14.9520,145.6420,CRC 52500.39291,18:00:00 27-Oct-2016,DiveDepth,60,209,66,183,39,129,0,0,24,16,160,128,8,107,137,,,,,,,,,,,,,,,,,
166345,166345,Mk10,07:35:20 03-Nov-2016,,,B,14.9510,145.6270,CRC 39122.55941,15:00:00 13-Aug-2016,DiveDuration,73,141,34,26,254,34,90,21,0,24,128,,,,,,,,,,,,,,,,,,,,,
166345,166345,Mk10,07:40:50 03-Nov-2016,,,B,14.9510,145.6270,CRC 45398.42390,12:00:00 27-Oct-2016,TAT,43,21,98,182,192,154,120,24,90,69,129,,,,,,,,,,,,,,,,,,,,,
166345,166345,Mk10,11:24:08 03-Nov-2016,,,B,14.9490,145.6230,CRC 38857.12552,00:00:00 02-Nov-2016,DiveDepth,57,124,146,196,7,129,0,0,0,16,10,,,,,,,,,,,,,,,,,,,,,
