DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
152580,152580,Mk10,19:59:20 25-Aug-2015,,,B,47.6770,-122.1380,CRC 45504.46016,19:59:19 25-Aug-2015,Status,2,6,51,62,211,177,192,,,,,,,,,,,,,,,,,,,,,,,,,
152580,152580,Mk10,23:28:20 25-Aug-2015,,,2,47.6790,-122.1320,value: 8,23:28:20 25-Aug-2015,Status,2,70,51,119,19,210,214,,,,,,,,,,,,,,,,,,,,,,,,,
152580,152580,Mk10,04:45:26 12-Nov-2015,,,A,14.9530,145.6420,CRC 50571.50570,01:42:00 12-Nov-2015,Fast-GPS,124,88,190,216,22,160,34,234,12,7,25,107,155,142,163,84,98,115,249,146,80,249,84,255,13,144,153,136,66,200,192,
152580,152580,Mk10,02:56:43 13-Nov-2015,,,B,14.9560,145.6300,CRC 733.1521,13:24:15 01-Jan-2012,Fast-GPS,112,45,208,66,209,131,213,240,9,167,54,203,15,124,194,125,121,245,41,148,247,94,224,,,,,,,,,
152580,152580,Mk10,19:19:35 13-Nov-2015,,,B,14.9330,145.6380,CRC 24958.62319,18:00:00 12-Nov-2015,DiveDepth,54,23,238,217,37,129,0,0,1,145,7,,,,,,,,,,,,,,,,,,,,,
152580,152580,Mk10,01:01:04 14-Nov-2015,,,B,14.9270,145.6420,CRC 24713.41032,18:00:00 13-Nov-2015,DiveDepth,54,8,158,219,38,129,0,0,0,96,33,,,,,,,,,,,,,,,,,,,,,
152580,152580,Mk10,07:41:14 14-Nov-2015,,,B,14.9350,145.6270,CRC 34823.18756,12:00:00 12-Nov-2015,DiveDuration,72,128,126,216,192,126,129,0,0,8,16,0,132,6,128,,,,,,,,,,,,,,,,,
152580,152580,Mk10,10:10:32 15-Nov-2015,,,B,14.9460,145.6150,CRC 28839.47230,08:46:15 13-Nov-2015,Fast-GPS,119,10,126,218,134,227,217,229,132,184,210,176,149,61,221,32,128,59,88,62,240,196,3,149,241,249,139,,,,,
152580,152580,Mk10,03:58:12 16-Nov-2015,,,B,14.9490,145.6310,CRC 18768.35937,06:00:00 14-Nov-2015,TAD,20,149,14,220,100,6,159,242,2,192,12,,,,,,,,,,,,,,,,,,,,,
152580,152580,Mk10,04:08:39 16-Nov-2015,,,B,14.9490,145.6310,CRC 18072.27235,12:11:48 15-Nov-2015,Fast-GPS,116,105,142,222,196,188,23,42,138,236,204,18,82,52,227,209,124,234,200,9,224,25,241,,,,,,,,,
152580,152580,Mk10,20:56:02 18-Nov-2015,,,B,14.9560,145.6350,CRC 62386.44960,,TAD,31,59,35,248,51,56,35,93,226,34,42,,,,,,,,,,,,,,,,,,,,,
152580,152580,Mk10,23:22:49 18-Nov-2015,,,B,14.9520,145.6280,CRC 32420.46872,00:00:00 13-Nov-2015,TAD,23,234,78,218,6,6,9,242,215,152,134,230,63,153,157,,,,,,,,,,,,,,,,,
